date,price,district_id,lot1_surface,lot2_surface,lot3_surface,lot4_surface,lot5_surface,lots,type,surface,rooms,extra,extra_special,land_surface
2019-08-28,173000.0,69005,0.0,85.59,0.0,0.0,0.0,2,apartment,86.0,4,none,no_special,0.0
2019-08-27,110675.0,69004,16.07,0.0,0.0,0.0,0.0,1,apartment,15.0,1,none,no_special,0.0
2019-09-13,272000.0,69009,0.0,0.0,0.0,0.0,0.0,2,apartment,95.0,4,none,no_special,0.0
2019-09-06,366500.0,69002,50.11,0.0,0.0,0.0,0.0,1,apartment,53.0,2,none,no_special,0.0
2019-09-12,285500.0,69005,0.0,74.9,0.0,0.0,0.0,2,apartment,75.0,3,none,no_special,0.0
2019-09-06,210500.0,69005,75.17,0.0,0.0,0.0,0.0,2,apartment,89.0,4,none,no_special,0.0
2019-09-04,110500.0,69009,0.0,0.0,0.0,0.0,0.0,1,apartment,20.0,1,none,no_special,0.0
2019-09-16,216000.0,69005,0.0,67.21,0.0,0.0,0.0,2,apartment,67.0,4,none,no_special,0.0
2019-08-26,264000.0,69005,0.0,0.0,0.0,0.0,0.0,1,apartment,43.0,2,none,no_special,0.0
2019-08-26,315770.0,69001,60.66,0.0,0.0,0.0,0.0,1,apartment,57.0,2,none,no_special,0.0
2019-09-05,370000.0,69009,0.0,106.16,0.0,0.0,0.0,2,apartment,105.0,5,none,no_special,0.0
2019-09-03,147500.0,69001,0.0,0.0,0.0,0.0,0.0,1,apartment,22.0,1,none,no_special,0.0
2019-09-16,655000.0,69005,0.0,0.0,0.0,0.0,0.0,0,house,35.0,2,ground,no_special,902.0
2019-09-16,655000.0,69005,0.0,0.0,0.0,0.0,0.0,0,house,88.0,3,ground,no_special,902.0
2019-08-26,323000.0,69009,0.0,0.0,0.0,0.0,0.0,1,apartment,69.0,3,none,no_special,0.0
2019-09-05,155000.0,69002,21.91,0.0,0.0,0.0,0.0,1,apartment,23.0,1,none,no_special,0.0
2019-09-12,245700.0,69005,78.13,0.0,0.0,0.0,0.0,2,apartment,80.0,4,none,no_special,0.0
2019-09-03,170000.0,69005,35.82,0.0,0.0,0.0,0.0,1,apartment,30.0,2,none,no_special,0.0
2019-09-09,150000.0,69005,0.0,57.35,0.0,0.0,0.0,2,apartment,57.0,3,none,no_special,0.0
2019-09-06,215000.0,69005,0.0,84.42,0.0,0.0,0.0,2,apartment,83.0,3,none,no_special,0.0
2019-09-06,276300.0,69001,0.0,46.25,0.0,0.0,0.0,2,apartment,49.0,2,none,no_special,0.0
2019-09-06,736310.0,69002,103.57,0.0,0.0,0.0,0.0,1,apartment,102.0,3,none,no_special,0.0
2019-09-12,228000.0,69002,35.98,0.0,0.0,0.0,0.0,1,apartment,35.0,2,none,no_special,0.0
2019-09-05,139000.0,69009,28.75,0.0,0.0,0.0,0.0,1,apartment,34.0,2,none,no_special,0.0
2019-08-30,270000.0,69005,0.0,0.0,0.0,0.0,0.0,2,apartment,54.0,1,none,no_special,0.0
2019-09-06,622586.0,69001,0.0,0.0,0.0,0.0,0.0,1,apartment,165.0,4,none,no_special,0.0
2019-08-30,194000.0,69009,42.74,0.0,0.0,0.0,0.0,1,apartment,42.0,2,none,no_special,0.0
2019-09-05,460103.0,69001,72.03,0.0,0.0,0.0,0.0,2,apartment,72.0,3,none,no_special,0.0
2019-09-16,138200.0,69009,26.7,0.0,0.0,0.0,0.0,2,apartment,29.0,1,none,no_special,0.0
2019-09-12,297000.0,69009,66.9,0.0,0.0,0.0,0.0,1,apartment,66.0,3,none,no_special,0.0
2019-09-11,325000.0,69002,0.0,0.0,0.0,0.0,0.0,3,apartment,50.0,2,none,no_special,0.0
2019-09-12,139000.0,69009,0.0,0.0,0.0,0.0,0.0,2,apartment,34.0,1,none,no_special,0.0
2019-09-16,263400.0,69005,51.28,0.0,0.0,0.0,0.0,1,apartment,50.0,2,none,no_special,0.0
2019-09-09,295000.0,69001,54.74,0.0,0.0,0.0,0.0,1,apartment,54.0,2,none,no_special,0.0
2019-09-12,718300.0,69001,146.44,0.0,0.0,0.0,0.0,1,apartment,146.0,6,none,no_special,0.0
2019-08-30,372000.0,69009,0.0,0.0,0.0,0.0,0.0,1,apartment,75.0,4,none,no_special,0.0
2019-08-22,210000.0,69001,41.96,0.0,0.0,0.0,0.0,2,apartment,37.0,2,none,no_special,0.0
2019-09-02,505000.0,69002,92.66,0.0,0.0,0.0,0.0,1,apartment,91.0,3,none,no_special,0.0
2019-09-18,165860.0,69001,30.6,0.0,0.0,0.0,0.0,1,apartment,32.0,1,none,no_special,0.0
2019-09-10,272000.0,69009,64.43,0.0,0.0,0.0,0.0,1,apartment,64.0,3,none,no_special,0.0
2019-09-06,477480.0,69001,89.29,0.0,0.0,0.0,0.0,1,apartment,95.0,3,none,no_special,0.0
2019-09-02,370000.0,69004,0.0,57.89,0.0,0.0,0.0,3,apartment,36.0,3,none,no_special,0.0
2019-09-06,1099000.0,69001,296.0,0.0,0.0,0.0,0.0,4,apartment,250.0,5,none,no_special,0.0
2019-09-20,210000.0,69002,29.27,0.0,0.0,0.0,0.0,1,apartment,32.0,2,none,no_special,0.0
2019-08-23,380000.0,69002,0.0,0.0,0.0,0.0,0.0,2,apartment,53.0,3,none,no_special,0.0
2019-09-10,210000.0,69009,52.71,0.0,0.0,0.0,0.0,1,apartment,52.0,2,none,no_special,0.0
2019-09-12,141000.0,69002,19.0,0.0,0.0,0.0,0.0,1,apartment,97.0,3,none,no_special,0.0
2019-09-13,325714.0,69001,73.07,0.0,0.0,0.0,0.0,1,apartment,72.0,3,none,no_special,0.0
2019-09-06,177000.0,69001,32.53,0.0,0.0,0.0,0.0,1,apartment,35.0,2,none,no_special,0.0
2019-09-03,240000.0,69005,0.0,86.69,0.0,0.0,0.0,2,apartment,86.0,3,none,no_special,0.0
2019-09-05,105000.0,69009,48.83,0.0,0.0,0.0,0.0,4,apartment,49.0,2,none,no_special,0.0
2019-09-04,400000.0,69009,0.0,0.0,0.0,0.0,0.0,1,apartment,80.0,4,none,no_special,0.0
2019-09-10,174000.0,69005,28.61,0.0,0.0,0.0,0.0,1,apartment,29.0,1,none,no_special,0.0
2019-09-13,135000.0,69005,0.0,54.11,0.0,0.0,0.0,2,apartment,54.0,2,none,no_special,0.0
2019-09-03,596200.0,69005,0.0,0.0,0.0,0.0,0.0,0,house,117.0,6,ground,no_special,193.0
2019-09-06,307000.0,69005,0.0,0.0,0.0,0.0,0.0,1,apartment,80.0,3,none,no_special,0.0
2019-09-11,425000.0,69004,95.09,0.0,0.0,0.0,0.0,2,apartment,94.0,4,none,no_special,0.0
2019-09-04,169000.0,69005,0.0,0.0,0.0,0.0,0.0,2,apartment,36.0,1,none,no_special,0.0
2019-09-09,115000.0,69009,29.06,0.0,0.0,0.0,0.0,1,apartment,40.0,1,none,no_special,0.0
2019-09-12,245000.0,69005,0.0,0.0,0.0,0.0,0.0,2,apartment,80.0,5,none,no_special,0.0
2019-09-16,205000.0,69004,40.94,0.0,0.0,0.0,0.0,2,apartment,44.0,2,none,no_special,0.0
2019-09-18,119000.0,69005,0.0,0.0,0.0,0.0,0.0,2,apartment,48.0,2,none,no_special,0.0
2019-09-18,200000.0,69009,69.0,0.0,0.0,0.0,0.0,1,apartment,69.0,3,none,no_special,0.0
2019-09-06,1087500.0,69002,175.57,0.0,0.0,0.0,0.0,1,apartment,168.0,6,none,no_special,0.0
2019-09-09,326800.0,69001,50.27,0.0,0.0,0.0,0.0,2,apartment,50.0,3,none,no_special,0.0
2019-08-27,430000.0,69002,0.0,0.0,0.0,0.0,0.0,1,apartment,97.0,4,none,no_special,0.0
2019-09-11,1050000.0,69002,100.31,0.0,0.0,0.0,0.0,2,apartment,101.0,3,none,no_special,0.0
2019-09-11,1050000.0,69002,0.0,182.96,0.0,0.0,0.0,2,apartment,186.0,5,none,no_special,0.0
2019-09-02,411520.0,69001,0.0,0.0,0.0,0.0,0.0,2,apartment,60.0,3,none,no_special,0.0
2019-09-20,430000.0,69009,0.0,0.0,0.0,0.0,0.0,0,house,92.0,4,ground,no_special,1039.0
2019-09-06,186005.0,69004,49.09,0.0,0.0,0.0,0.0,2,apartment,49.0,3,none,no_special,0.0
2019-09-10,167000.0,69005,69.5,0.0,0.0,0.0,0.0,2,apartment,65.0,2,none,no_special,0.0
2019-08-27,378000.0,69004,74.5,0.0,0.0,0.0,0.0,1,apartment,74.0,3,none,no_special,0.0
2019-09-05,124000.0,69005,0.0,0.0,0.0,0.0,0.0,2,apartment,83.0,5,none,no_special,0.0
2019-09-20,175000.0,69009,40.53,0.0,0.0,0.0,0.0,1,apartment,40.0,2,none,no_special,0.0
2019-09-16,380000.0,69004,0.0,73.34,0.0,0.0,0.0,2,apartment,73.0,3,none,no_special,0.0
2019-09-20,108500.0,69001,23.55,0.0,0.0,0.0,0.0,1,apartment,38.0,1,none,no_special,0.0
2019-09-04,253000.0,69009,52.36,0.0,0.0,0.0,0.0,2,apartment,60.0,2,none,no_special,0.0
2019-09-20,156000.0,69005,26.64,0.0,0.0,0.0,0.0,1,apartment,33.0,1,none,no_special,0.0
2019-09-12,185000.0,69009,64.04,0.0,0.0,0.0,0.0,2,apartment,64.0,4,none,no_special,0.0
2019-08-30,171100.0,69005,0.0,64.05,0.0,0.0,0.0,2,apartment,64.0,4,none,no_special,0.0
2019-09-06,246000.0,69005,0.0,0.0,0.0,0.0,0.0,1,apartment,42.0,2,none,no_special,0.0
2019-09-06,189400.0,69005,0.0,0.0,0.0,0.0,0.0,1,apartment,27.0,1,none,no_special,0.0
2019-09-05,276800.0,69005,0.0,0.0,0.0,0.0,0.0,1,apartment,45.0,2,none,no_special,0.0
2019-09-06,351000.0,69005,0.0,0.0,0.0,0.0,0.0,1,apartment,60.0,3,none,no_special,0.0
2019-09-05,149270.0,69005,0.0,0.0,0.0,0.0,0.0,1,apartment,27.0,1,none,no_special,0.0
2019-09-05,467350.0,69005,125.42,0.0,0.0,0.0,0.0,1,apartment,88.0,3,none,no_special,0.0
2019-09-05,155000.0,69009,48.05,0.0,0.0,0.0,0.0,1,apartment,44.0,2,none,no_special,0.0
2019-09-06,238500.0,69004,0.0,62.49,0.0,0.0,0.0,2,apartment,61.0,4,none,no_special,0.0
2019-09-12,379600.0,69009,88.66,0.0,0.0,0.0,0.0,1,apartment,88.0,4,none,no_special,0.0
2019-08-28,166000.0,69009,0.0,0.0,0.0,0.0,0.0,1,apartment,50.0,1,none,no_special,0.0
2019-08-30,157950.0,69009,0.0,0.0,0.0,0.0,0.0,2,apartment,52.0,3,none,no_special,0.0
2019-09-06,257700.0,69005,71.51,0.0,0.0,0.0,0.0,1,apartment,76.0,4,none,no_special,0.0
2019-09-18,623200.0,69005,140.85,0.0,0.0,0.0,0.0,2,apartment,141.0,5,none,no_special,0.0
2019-09-09,275000.0,69004,0.0,69.14,0.0,0.0,0.0,2,apartment,68.0,2,none,no_special,0.0
2019-09-09,255000.0,69001,50.09,0.0,0.0,0.0,0.0,2,apartment,50.0,2,none,no_special,0.0
2019-09-13,177600.0,69009,67.37,0.0,0.0,0.0,0.0,1,apartment,67.0,3,none,no_special,0.0
2019-09-11,145000.0,69005,0.0,0.0,0.0,0.0,0.0,1,apartment,17.0,1,none,no_special,0.0
2019-09-19,581300.0,69005,0.0,109.12,0.0,0.0,0.0,5,apartment,236.0,7,none,no_special,0.0
2019-09-17,268950.0,69004,0.0,51.01,0.0,0.0,0.0,2,apartment,50.0,2,none,no_special,0.0
2019-09-13,209500.0,69009,0.0,61.2,0.0,0.0,0.0,2,apartment,60.0,2,none,no_special,0.0
2019-09-25,405000.0,69009,109.6,0.0,0.0,0.0,0.0,2,apartment,110.0,5,none,no_special,0.0
2019-08-30,366100.0,69004,0.0,67.24,0.0,0.0,0.0,2,apartment,73.0,3,none,no_special,0.0
2019-09-19,482000.0,69009,0.0,103.26,0.0,0.0,0.0,2,apartment,103.0,5,none,no_special,0.0
2019-09-18,145000.0,69005,47.94,0.0,0.0,0.0,0.0,2,apartment,47.0,2,none,no_special,0.0
2019-09-06,159000.0,69005,0.0,31.64,0.0,0.0,0.0,2,apartment,31.0,1,none,no_special,0.0
2019-09-20,209600.0,69009,0.0,69.64,0.0,0.0,0.0,2,apartment,70.0,4,none,no_special,0.0
2019-09-05,364560.0,69001,0.0,90.03,0.0,0.0,0.0,3,apartment,53.0,2,none,no_special,0.0
2019-09-04,251900.0,69009,0.0,0.0,0.0,0.0,0.0,2,apartment,75.0,3,none,no_special,0.0
2019-09-04,380000.0,69009,0.0,0.0,0.0,0.0,0.0,0,house,90.0,4,ground,no_special,256.0
2019-09-04,112500.0,69009,27.45,0.0,0.0,0.0,0.0,2,apartment,39.0,2,none,no_special,0.0
2019-09-18,240300.0,69009,0.0,67.17,0.0,0.0,0.0,2,apartment,65.0,4,none,no_special,0.0
2019-09-11,343650.0,69009,82.61,0.0,0.0,0.0,0.0,1,apartment,83.0,3,none,no_special,0.0
2019-09-12,145000.0,69004,29.15,0.0,0.0,0.0,0.0,2,apartment,30.0,1,none,no_special,0.0
2019-08-30,315830.0,69004,59.02,0.0,0.0,0.0,0.0,3,apartment,57.0,2,none,no_special,0.0
2019-09-11,180000.0,69001,31.53,0.0,0.0,0.0,0.0,1,apartment,31.0,2,none,no_special,0.0
2019-08-26,1361000.0,69005,0.0,0.0,0.0,0.0,0.0,0,house,239.0,9,ground,no_special,907.0
2019-09-18,641700.0,69005,0.0,0.0,0.0,0.0,0.0,0,apartment,30.0,1,ground,no_special,65.0
2019-09-18,641700.0,69005,0.0,0.0,0.0,0.0,0.0,0,apartment,40.0,1,ground,no_special,65.0
2019-09-18,641700.0,69005,0.0,0.0,0.0,0.0,0.0,0,apartment,40.0,2,ground,no_special,65.0
2019-09-17,140100.0,69009,0.0,62.95,0.0,0.0,0.0,2,apartment,50.0,3,none,no_special,0.0
2019-09-03,105000.0,69009,31.77,0.0,0.0,0.0,0.0,1,apartment,31.0,3,none,no_special,0.0
2019-09-19,295700.0,69001,0.0,0.0,0.0,0.0,0.0,2,apartment,40.0,1,none,no_special,0.0
2019-09-04,210000.0,69005,0.0,88.84,0.0,0.0,0.0,2,apartment,102.0,3,none,no_special,0.0
2019-09-25,562027.94,69009,100.38,0.0,0.0,0.0,0.0,2,apartment,102.0,4,none,no_special,0.0
2019-09-26,611905.0,69005,0.0,0.0,0.0,0.0,0.0,0,house,119.0,5,ground,no_special,298.0
2019-09-24,249000.0,69005,0.0,60.41,0.0,0.0,0.0,2,apartment,59.0,2,none,no_special,0.0
2019-09-17,119000.0,69009,0.0,0.0,0.0,0.0,0.0,1,apartment,19.0,1,none,no_special,0.0
2019-09-18,470000.0,69002,0.0,0.0,0.0,0.0,0.0,1,apartment,63.0,2,none,no_special,0.0
2019-09-09,127300.0,69005,0.0,0.0,0.0,0.0,0.0,1,apartment,23.0,1,none,no_special,0.0
2019-09-17,272050.0,69004,0.0,71.48,0.0,0.0,0.0,2,apartment,67.0,5,none,no_special,0.0
2019-09-04,139000.0,69005,52.16,0.0,0.0,0.0,0.0,1,apartment,52.0,3,none,no_special,0.0
2019-09-18,400660.0,69005,0.0,0.0,0.0,0.0,0.0,1,apartment,70.0,3,none,no_special,0.0
2019-09-11,250000.0,69004,0.0,0.0,0.0,0.0,0.0,3,apartment,67.0,2,none,no_special,0.0
2019-09-09,533800.0,69002,0.0,103.34,0.0,0.0,0.0,2,apartment,106.0,4,none,no_special,0.0
2019-09-20,412000.0,69002,0.0,77.02,0.0,0.0,0.0,2,apartment,83.0,3,none,no_special,0.0
2019-09-13,251000.0,69001,54.08,0.0,0.0,0.0,0.0,5,apartment,50.0,1,none,no_special,0.0
2019-09-19,200000.0,69004,69.0,0.0,0.0,0.0,0.0,2,apartment,70.0,3,none,no_special,0.0
2019-09-18,1500000.0,69005,0.0,0.0,0.0,0.0,0.0,0,apartment,105.0,5,ground,no_special,682.0
2019-09-18,1500000.0,69005,0.0,0.0,0.0,0.0,0.0,0,apartment,88.0,4,ground,no_special,682.0
2019-09-18,1500000.0,69005,0.0,0.0,0.0,0.0,0.0,0,apartment,68.0,3,ground,no_special,682.0
2019-09-18,1500000.0,69005,0.0,0.0,0.0,0.0,0.0,0,apartment,85.0,4,ground,no_special,682.0
2019-09-18,1500000.0,69005,0.0,0.0,0.0,0.0,0.0,0,apartment,40.0,2,ground,no_special,682.0
2019-09-18,1500000.0,69005,0.0,0.0,0.0,0.0,0.0,0,apartment,75.0,4,ground,no_special,682.0
2019-09-18,1500000.0,69005,0.0,0.0,0.0,0.0,0.0,0,apartment,90.0,4,ground,no_special,682.0
2019-09-12,218000.0,69009,0.0,55.65,0.0,0.0,0.0,2,apartment,55.0,2,none,no_special,0.0
2019-09-19,320000.0,69001,0.0,58.05,0.0,0.0,0.0,2,apartment,67.0,2,none,no_special,0.0
2019-09-19,196080.0,69005,0.0,71.71,0.0,0.0,0.0,2,apartment,72.0,4,none,no_special,0.0
2019-09-13,262000.0,69009,0.0,101.16,0.0,0.0,0.0,2,apartment,100.0,5,none,no_special,0.0
2019-08-30,515000.0,69004,84.89,0.0,0.0,0.0,0.0,1,apartment,99.0,4,none,no_special,0.0
2019-09-20,229900.0,69009,0.0,0.0,0.0,0.0,0.0,1,apartment,85.0,4,none,no_special,0.0
2019-07-11,270000.0,69009,0.0,0.0,0.0,0.0,0.0,1,apartment,64.0,3,none,no_special,0.0
2019-09-20,165575.0,69005,52.22,0.0,0.0,0.0,0.0,1,apartment,52.0,3,none,no_special,0.0
2019-09-27,145000.0,69005,56.48,0.0,0.0,0.0,0.0,2,apartment,56.0,3,none,no_special,0.0
2019-09-30,243550.0,69009,0.0,0.0,0.0,0.0,0.0,2,apartment,88.0,4,none,no_special,0.0
2019-09-18,182000.0,69005,0.0,64.32,0.0,0.0,0.0,2,apartment,64.0,3,none,no_special,0.0
2019-09-10,369000.0,69004,0.0,77.69,0.0,0.0,0.0,2,apartment,82.0,3,none,no_special,0.0
2019-09-25,240000.0,69005,0.0,73.53,0.0,0.0,0.0,2,apartment,78.0,3,none,no_special,0.0
2019-09-05,184400.0,69009,84.13,0.0,0.0,0.0,0.0,2,apartment,88.0,4,none,no_special,0.0
2019-09-19,720000.0,69009,0.0,0.0,0.0,0.0,0.0,0,house,186.0,4,ground,no_special,709.0
2019-09-30,143000.0,69005,66.12,0.0,0.0,0.0,0.0,2,apartment,66.0,4,none,no_special,0.0
2019-09-20,454000.0,69004,0.0,0.0,0.0,0.0,0.0,2,apartment,69.0,3,none,no_special,0.0
2019-09-12,130000.0,69002,16.4,0.0,0.0,0.0,0.0,1,apartment,19.0,1,none,no_special,0.0
2019-09-16,294000.0,69001,66.86,0.0,0.0,0.0,0.0,1,apartment,68.0,3,none,no_special,0.0
2019-09-13,228404.0,69009,0.0,49.9,0.0,0.0,0.0,2,apartment,49.0,2,none,no_special,0.0
2019-09-27,198550.0,69005,0.0,62.02,0.0,0.0,0.0,2,apartment,68.0,3,none,no_special,0.0
2019-09-06,326400.0,69004,56.71,0.0,0.0,0.0,0.0,4,apartment,63.0,2,none,no_special,0.0
2019-09-17,160000.0,69002,0.0,0.0,0.0,0.0,0.0,1,apartment,64.0,3,none,no_special,0.0
2019-09-20,421000.0,69005,0.0,101.33,0.0,0.0,0.0,2,apartment,101.0,5,none,no_special,0.0
2019-09-18,672000.0,69002,92.9,0.0,0.0,0.0,0.0,6,apartment,81.0,4,none,no_special,0.0
2019-09-11,810000.0,69005,0.0,0.0,0.0,0.0,0.0,0,house,120.0,5,ground,no_special,156.0
2019-09-20,110000.0,69009,0.0,0.0,0.0,0.0,0.0,1,apartment,17.0,1,none,no_special,0.0
2019-09-04,470000.0,69002,78.94,0.0,0.0,0.0,0.0,1,apartment,146.0,5,none,no_special,0.0
2019-09-20,155000.0,69001,0.0,23.0,0.0,0.0,0.0,3,apartment,86.0,3,none,no_special,0.0
2019-09-19,171000.0,69005,73.92,0.0,0.0,0.0,0.0,2,apartment,74.0,3,none,no_special,0.0
2019-09-10,455000.0,69002,100.43,0.0,0.0,0.0,0.0,1,apartment,110.0,3,none,no_special,0.0
2019-10-02,549020.0,69005,0.0,0.0,0.0,0.0,0.0,1,house,110.0,7,ground,no_special,975.0
2019-09-16,180000.0,69009,51.37,0.0,0.0,0.0,0.0,2,apartment,51.0,2,none,no_special,0.0
2019-09-18,391250.0,69005,0.0,0.0,0.0,0.0,0.0,1,apartment,64.0,4,none,no_special,0.0
2019-09-26,144000.0,69009,31.85,0.0,0.0,0.0,0.0,1,apartment,31.0,1,none,no_special,0.0
2019-09-09,342000.0,69009,0.0,0.0,0.0,0.0,0.0,1,apartment,77.0,3,none,no_special,0.0
2019-09-25,130000.0,69004,50.64,0.0,0.0,0.0,0.0,1,apartment,52.0,2,none,no_special,0.0
2019-09-16,246000.0,69005,40.1,0.0,0.0,0.0,0.0,1,apartment,40.0,3,none,no_special,0.0
2019-09-18,886600.0,69005,106.46,0.0,0.0,0.0,0.0,3,apartment,109.0,3,none,no_special,0.0
2019-09-18,886600.0,69005,27.51,0.0,0.0,0.0,0.0,1,apartment,23.0,2,none,no_special,0.0
2019-09-13,296500.0,69005,0.0,91.8,0.0,0.0,0.0,2,apartment,94.0,5,none,no_special,0.0
2019-08-30,375000.0,69001,0.0,0.0,0.0,0.0,0.0,2,apartment,68.0,3,none,no_special,0.0
2019-08-30,375000.0,69001,0.0,0.0,0.0,0.0,0.0,1,apartment,68.0,2,none,no_special,0.0
2019-09-30,187000.0,69005,67.91,0.0,0.0,0.0,0.0,2,apartment,67.0,3,none,no_special,0.0
2019-09-24,312500.0,69001,0.0,84.93,0.0,0.0,0.0,2,apartment,84.0,3,none,no_special,0.0
2019-09-27,145000.0,69005,55.03,0.0,0.0,0.0,0.0,2,apartment,64.0,2,none,no_special,0.0
2019-09-16,420000.0,69004,74.83,0.0,0.0,0.0,0.0,2,apartment,73.0,3,none,no_special,0.0
2019-09-25,331760.0,69005,0.0,71.14,0.0,0.0,0.0,2,apartment,71.0,3,none,no_special,0.0
2019-09-03,145000.0,69009,38.21,0.0,0.0,0.0,0.0,1,apartment,31.0,1,none,no_special,0.0
2019-09-13,225000.0,69004,0.0,0.0,0.0,0.0,0.0,2,apartment,49.0,2,none,no_special,0.0
2019-09-25,442500.0,69005,0.0,0.0,0.0,125.4,0.0,4,apartment,128.0,6,none,no_special,0.0
2019-09-17,316350.0,69009,0.0,66.7,0.0,0.0,0.0,2,apartment,68.0,3,none,no_special,0.0
2019-09-12,120000.0,69001,24.81,0.0,0.0,0.0,0.0,2,apartment,22.0,1,none,no_special,0.0
2019-09-10,320000.0,69009,0.0,0.0,0.0,0.0,0.0,1,apartment,66.0,3,none,no_special,0.0
2019-09-17,295000.0,69001,69.77,0.0,0.0,0.0,0.0,1,apartment,54.0,2,none,no_special,0.0
2019-09-10,360900.0,69001,56.06,0.0,0.0,0.0,0.0,2,apartment,50.0,2,none,no_special,0.0
2019-09-27,295000.0,69005,0.0,71.91,0.0,0.0,0.0,2,apartment,80.0,3,none,no_special,0.0
2019-09-16,355000.0,69004,64.37,0.0,0.0,0.0,0.0,3,apartment,72.0,2,none,no_special,0.0
2019-09-12,140000.0,69001,0.0,0.0,0.0,0.0,0.0,2,apartment,23.0,1,none,no_special,0.0
2019-09-09,166700.0,69004,0.0,0.0,0.0,0.0,0.0,1,apartment,62.0,2,none,no_special,0.0
2019-09-16,135000.0,69005,36.81,0.0,0.0,0.0,0.0,1,apartment,38.0,2,none,no_special,0.0
2019-09-09,218300.0,69009,76.98,0.0,0.0,0.0,0.0,1,apartment,76.0,4,none,no_special,0.0
2019-09-18,267000.0,69005,0.0,69.47,0.0,0.0,0.0,2,apartment,71.0,3,none,no_special,0.0
2019-09-24,150000.0,69005,0.0,24.45,0.0,0.0,0.0,2,apartment,24.0,1,none,no_special,0.0
2019-09-27,625000.0,69002,111.1,0.0,0.0,0.0,0.0,3,apartment,109.0,3,none,no_special,0.0
2019-09-12,330000.0,69002,0.0,0.0,0.0,0.0,0.0,1,apartment,53.0,2,none,no_special,0.0
2019-09-16,355000.0,69004,0.0,68.82,0.0,0.0,0.0,2,apartment,68.0,3,none,no_special,0.0
2019-09-16,331226.0,69005,82.45,0.0,0.0,0.0,0.0,2,apartment,82.0,3,none,no_special,0.0
2019-09-23,205000.0,69001,0.0,0.0,0.0,0.0,0.0,3,apartment,105.0,3,none,no_special,0.0
2019-09-23,320000.0,69001,59.8,0.0,0.0,0.0,0.0,1,apartment,51.0,2,none,no_special,0.0
2019-09-20,205000.0,69005,89.27,0.0,0.0,0.0,0.0,2,apartment,90.0,3,none,no_special,0.0
2019-09-16,512536.0,69002,93.59,0.0,0.0,0.0,0.0,1,apartment,95.0,4,none,no_special,0.0
2019-09-24,271600.0,69004,48.33,0.0,0.0,0.0,0.0,1,apartment,48.0,2,none,no_special,0.0
2019-09-20,178000.0,69004,30.49,0.0,0.0,0.0,0.0,1,apartment,40.0,2,none,no_special,0.0
2019-09-18,235000.0,69004,17.77,0.0,0.0,0.0,0.0,1,apartment,38.0,1,none,no_special,0.0
2019-09-13,220000.0,69002,0.0,0.0,52.94,0.0,0.0,3,apartment,52.0,2,none,no_special,0.0
2019-09-17,236600.0,69001,41.2,0.0,0.0,0.0,0.0,1,apartment,96.0,3,none,no_special,0.0
2019-09-12,160000.0,69009,51.18,0.0,0.0,0.0,0.0,2,apartment,55.0,3,none,no_special,0.0
2019-09-25,276600.0,69005,0.0,97.06,0.0,0.0,0.0,2,apartment,110.0,5,none,no_special,0.0
2019-09-14,290000.0,69009,62.14,0.0,0.0,0.0,0.0,1,apartment,62.0,3,none,no_special,0.0
2019-09-24,385700.0,69004,0.0,57.83,0.0,0.0,0.0,2,apartment,63.0,3,none,no_special,0.0
2019-09-19,229000.0,69009,80.65,0.0,0.0,0.0,0.0,1,apartment,81.0,5,none,no_special,0.0
2019-09-25,385000.0,69004,78.66,0.0,0.0,0.0,0.0,1,apartment,73.0,3,none,no_special,0.0
2019-09-19,670000.0,69001,0.0,0.0,0.0,0.0,0.0,3,apartment,40.0,1,none,no_special,0.0
2019-09-19,670000.0,69001,0.0,32.3,0.0,0.0,0.0,2,apartment,32.0,1,none,no_special,0.0
2019-09-19,670000.0,69001,0.0,90.53,0.0,0.0,0.0,5,apartment,56.0,2,none,no_special,0.0
2019-09-25,880000.0,69004,0.0,218.95,0.0,0.0,0.0,2,apartment,213.0,3,none,no_special,0.0
2019-09-23,358000.0,69009,0.0,103.03,0.0,0.0,0.0,2,apartment,104.0,5,none,no_special,0.0
2019-09-19,244000.0,69005,88.35,0.0,0.0,0.0,0.0,2,apartment,87.0,4,none,no_special,0.0
2019-09-24,400000.0,69001,0.0,94.15,0.0,0.0,0.0,3,apartment,96.0,4,none,no_special,0.0
2019-09-09,360000.0,69001,0.0,60.39,0.0,0.0,0.0,2,apartment,58.0,3,none,no_special,0.0
2019-09-23,145000.0,69001,0.0,0.0,0.0,0.0,0.0,1,apartment,20.0,1,none,no_special,0.0
2019-10-02,260000.0,69004,0.0,57.06,0.0,0.0,0.0,2,apartment,57.0,3,none,no_special,0.0
2019-09-13,305000.0,69005,70.67,0.0,0.0,0.0,0.0,2,apartment,70.0,3,none,no_special,0.0
2019-09-25,327000.0,69002,58.75,0.0,0.0,0.0,0.0,1,apartment,60.0,2,none,no_special,0.0
2019-09-23,185000.0,69001,0.0,0.0,0.0,0.0,0.0,2,apartment,80.0,2,none,no_special,0.0
2019-10-03,393250.0,69004,0.0,76.89,0.0,0.0,0.0,2,apartment,68.0,3,none,no_special,0.0
2019-09-11,738800.0,69004,0.0,162.45,0.0,0.0,0.0,2,apartment,20.0,1,none,no_special,0.0
2019-09-11,738800.0,69004,162.45,0.0,0.0,0.0,0.0,1,apartment,20.0,1,none,no_special,0.0
